,trade_date,open,high,close,low,vol,change
1877,20121015,2306.006,2307.882,2294.857,2278.457,28651746.0,-9.674
1876,20121016,2293.244,2315.453,2298.162,2287.59,32059679.0,3.305
1875,20121017,2307.358,2312.173,2300.803,2280.818,33349409.0,2.641
1874,20121018,2307.487,2341.12,2336.077,2305.883,50615100.0,35.274
1873,20121019,2335.105,2342.527,2332.47,2328.733,35927732.0,-3.607
1872,20121022,2320.468,2347.895,2341.592,2315.895,34368286.0,9.122
1871,20121023,2340.89,2344.044,2312.077,2309.252,37221272.0,-29.515
1870,20121024,2303.401,2321.43,2307.779,2302.169,37542445.0,-4.298
1869,20121025,2306.733,2322.917,2291.239,2288.601,44351531.0,-16.54
1868,20121026,2291.31,2293.176,2247.907,2237.059,40900519.0,-43.332
1867,20121029,2241.802,2248.139,2235.854,2227.646,27581325.0,-12.053
1866,20121030,2236.316,2257.951,2239.882,2231.776,34083125.0,4.028
1865,20121031,2241.432,2256.095,2254.82,2233.684,37169795.0,14.938
1864,20121101,2256.609,2305.629,2297.884,2256.412,50761729.0,43.064
1863,20121102,2297.898,2309.666,2306.774,2284.719,39833288.0,8.89
1862,20121105,2302.742,2318.231,2301.88,2290.135,39510372.0,-4.894
1861,20121106,2301.98,2304.048,2292.206,2260.507,39280627.0,-9.674
1860,20121107,2288.763,2300.893,2287.505,2277.02,33067403.0,-4.701
1859,20121108,2269.582,2275.401,2245.405,2245.4,35426475.0,-42.1
1858,20121109,2241.756,2252.196,2240.924,2235.231,30506968.0,-4.481
1857,20121112,2242.96,2254.703,2251.848,2232.742,34721685.0,10.924
1856,20121113,2250.842,2250.842,2212.44,2208.723,34083704.0,-39.408
1855,20121114,2213.086,2225.124,2223.11,2205.996,26758790.0,10.67
1854,20121115,2210.751,2220.987,2193.623,2193.516,28319151.0,-29.487
1853,20121116,2189.511,2191.611,2177.24,2162.976,30247786.0,-16.383
1852,20121119,2175.184,2176.492,2174.985,2149.538,26978666.0,-2.255
1851,20121120,2180.205,2184.334,2164.881,2163.527,23948916.0,-10.104
1850,20121121,2165.408,2195.461,2194.896,2151.38,30508482.0,30.015
1849,20121122,2181.179,2185.577,2177.546,2169.657,22912351.0,-17.35
1848,20121123,2184.409,2202.47,2192.676,2179.727,28667493.0,15.13
